mz;rt;intensity;pcgroup_precursorMZ
412.116712;678.159125;12.87168275;72 _ 1133.470994
413.128592;677.6977755;17.9434697;72 _ 1133.470994
417.2975718;677.6429791;53.77419365;72 _ 1133.470994
418.302919;678.8730593;17.35579349;72 _ 1133.470994
452.2119055;676.5817904;18.15308635;72 _ 1133.470994
519.2937012;678.1205818;30.88288469;72 _ 1133.470994
557.1726044;677.6977755;67.02853743;72 _ 1133.470994
558.1761804;677.9598563;18.3595344;72 _ 1133.470994
575.1848162;677.6053479;35.03711738;72 _ 1133.470994
576.3874261;677.3017684;26.71474958;72 _ 1133.470994
578.2259106;678.2586573;26.7624484;72 _ 1133.470994
643.1763007;679.2014751;11.08339746;72 _ 1133.470994
665.3529688;677.2620211;15.2565156;72 _ 1133.470994
721.3429339;677.4759311;37.74152324;72 _ 1133.470994
1128.515415;678.2733217;34.33781921;72 _ 1133.470994
1133.470994;677.9289672;47.53648879;72 _ 1133.470994
97.02820752;1254.568324;100;74 _ 205.0702369
97.02820752;1254.568324;100;74 _ 710.3965294
206.0735032;1255.819257;53.98877941;74 _ 710.3965294
471.2950695;1254.866342;72.46872966;74 _ 710.3965294
97.02820752;1254.568324;25.65639251;74 _ 715.3537042
139.0388452;1254.814985;36.41287964;74 _ 715.3537042
205.0702369;1254.524136;14.9871136;74 _ 715.3537042
206.0735032;1255.819257;6.993476382;74 _ 715.3537042
381.1878764;1254.612719;10.3390041;74 _ 715.3537042
471.2950695;1254.866342;9.387290375;74 _ 715.3537042
511.285638;1254.3808;27.16718627;74 _ 715.3537042
512.2904907;1255.069283;11.00600333;74 _ 715.3537042
715.3537042;1254.736081;100;74 _ 715.3537042
311.0896342;265.2912927;100;75 _ 482.2272583
101.0607058;1020.179465;87.386018;76 _ 129.0557074
111.0454973;1019.114002;100;76 _ 129.0557074
129.0557074;1018.712412;38.16661431;76 _ 129.0557074
101.0607058;1020.179465;87.386018;76 _ 189.1150527
111.0454973;1019.114002;100;76 _ 189.1150527
129.0557074;1018.712412;38.16661431;76 _ 189.1150527
171.1025411;1018.810579;39.10170806;76 _ 189.1150527
101.0607058;1020.179465;39.96914135;76 _ 231.1596348
111.0454973;1019.114002;45.73860014;76 _ 231.1596348
129.0557074;1018.712412;100;76 _ 231.1596348
171.1025411;1018.810579;36.52705685;76 _ 231.1596348
101.0607058;1020.179465;9.53996818;76 _ 253.1410623
111.0454973;1019.114002;10.91704188;76 _ 253.1410623
129.0557074;1018.712412;23.86833406;76 _ 253.1410623
171.1025411;1018.810579;8.718399953;76 _ 253.1410623
253.1410623;1018.797244;100;76 _ 253.1410623
163.121967;213.1569591;100;77 _ 163.121967
177.0538676;214.0684399;95.7524292;77 _ 265.1541979
257.0793364;215.090548;100;77 _ 265.1541979
265.1541979;213.6773998;70.34495092;77 _ 265.1541979
257.0793364;215.090548;32.81544732;77 _ 502.2547436
356.1459797;214.084683;79.92927154;77 _ 502.2547436
382.1275986;214.0850784;54.92964496;77 _ 502.2547436
470.2273624;214.084683;100;77 _ 502.2547436
471.230523;214.0765615;78.52927703;77 _ 502.2547436
482.226685;213.8390282;33.11503629;77 _ 502.2547436
502.2547436;214.084683;55.56366351;77 _ 502.2547436
223.0734264;206.0425873;14.04857966;79 _ 500.2390489
279.0642285;207.0468479;29.01586875;79 _ 500.2390489
279.0937009;207.4119196;21.10407333;79 _ 500.2390489
354.1329463;206.0427754;20.57576776;79 _ 500.2390489
469.2154889;206.232781;39.15936273;79 _ 500.2390489
500.2390489;206.2219225;100;79 _ 500.2390489
211.1307014;937.4927095;43.45359229;80 _ 505.2774011
285.16742;937.0036548;30.72568278;80 _ 505.2774011
505.2774011;937.2832196;100;80 _ 505.2774011
211.1307014;937.4927095;31.93144424;80 _ 626.3393173
285.16742;937.0036548;31.10399163;80 _ 626.3393173
313.1645968;937.2831575;72.00851691;80 _ 626.3393173
429.2470603;937.3439144;100;80 _ 626.3393173
430.2516497;937.2343419;30.762068;80 _ 626.3393173
451.2665137;936.0463879;21.38731838;80 _ 626.3393173
506.2806198;937.6705993;42.89539752;80 _ 626.3393173
626.3393173;937.2524493;23.99149741;80 _ 626.3393173
211.1307014;937.4927095;10.55733229;80 _ 631.295452
285.16742;937.0036548;10.95751958;80 _ 631.295452
353.1556804;937.3439144;12.83661211;80 _ 631.295452
469.239706;937.0941336;77.55788111;80 _ 631.295452
470.243023;937.6086559;19.37761365;80 _ 631.295452
505.2774011;937.2832196;23.6793733;80 _ 631.295452
531.2572618;938.0117764;7.810310505;80 _ 631.295452
531.3273172;937.0358949;8.908719298;80 _ 631.295452
631.295452;937.1052598;100;80 _ 631.295452
451.2665137;936.0463879;69.0727762;80 _ 751.39034
666.3217612;936.6635347;100;80 _ 751.39034
134.059429;354.0118029;17.72546804;81 _ 484.2442599
178.0576578;355.9974448;8.75844479;81 _ 484.2442599
220.0957789;355.1016013;18.48046742;81 _ 484.2442599
234.1116073;353.654373;14.32402702;81 _ 484.2442599
308.1952172;355.6881087;12.43064086;81 _ 484.2442599
322.2114176;355.458889;13.98426055;81 _ 484.2442599
484.2442599;354.9587336;100;81 _ 484.2442599
97.02738026;988.3403604;100;83 _ 205.0699556
97.02738026;988.3403604;78.80042181;83 _ 654.3333871
205.0699556;988.963512;100;83 _ 654.3333871
455.2236602;988.7388187;15.56584628;83 _ 659.2904895
659.2904895;988.828885;100;83 _ 659.2904895
470.2295405;149.1792734;100;86 _ 470.2295405
150.0271545;1268.309913;100;96 _ 279.1595512
149.0238828;1268.354233;37.0006334;96 _ 301.1411757
150.0271545;1268.309913;5.451181063;96 _ 301.1411757
158.9637305;1267.930303;5.258855429;96 _ 301.1411757
301.1411757;1268.314769;100;96 _ 301.1411757
150.0271545;1268.309913;100;96 _ 317.112684
302.1448446;1268.280026;93.89861289;96 _ 317.112684
203.0523039;54.45042585;100;99 _ 203.0523039
104.1075064;53.81465457;13.7891196;99 _ 219.0269626
203.0523039;54.45042585;26.66291223;99 _ 219.0269626
219.0269626;53.45468429;100;99 _ 219.0269626
117.0340391;290.2329914;55.77348207;100 _ 471.2307964
146.1650527;290.0192708;77.22115014;100 _ 471.2307964
471.2307964;290.1049846;100;100 _ 471.2307964
189.0402809;733.8858137;24.56753404;103 _ 1095.492901
213.0408124;734.2290321;37.28369247;103 _ 1095.492901
237.076572;733.9082916;25.12274413;103 _ 1095.492901
239.0901444;733.3998484;26.32676223;103 _ 1095.492901
257.1019614;733.0793332;22.10582359;103 _ 1095.492901
293.1216241;733.5316185;100;103 _ 1095.492901
315.1035121;734.4020447;28.77123193;103 _ 1095.492901
359.0955185;734.3750042;65.28597672;103 _ 1095.492901
377.1061778;733.3998484;46.20370634;103 _ 1095.492901
395.1168733;733.3610277;28.49065454;103 _ 1095.492901
396.1199477;732.771138;25.71375202;103 _ 1095.492901
497.1159096;733.3658205;17.58719125;103 _ 1095.492901
541.1745822;733.8833407;62.80140175;103 _ 1095.492901
559.1890273;733.9938762;20.22991518;103 _ 1095.492901
563.3549353;733.4892574;25.45764507;103 _ 1095.492901
705.3479647;733.6051709;51.35309009;103 _ 1095.492901
189.0402809;733.8858137;24.56753404;103 _ 1112.518134
213.0408124;734.2290321;37.28369247;103 _ 1112.518134
237.076572;733.9082916;25.12274413;103 _ 1112.518134
239.0901444;733.3998484;26.32676223;103 _ 1112.518134
257.1019614;733.0793332;22.10582359;103 _ 1112.518134
293.1216241;733.5316185;100;103 _ 1112.518134
315.1035121;734.4020447;28.77123193;103 _ 1112.518134
359.0955185;734.3750042;65.28597672;103 _ 1112.518134
377.1061778;733.3998484;46.20370634;103 _ 1112.518134
395.1168733;733.3610277;28.49065454;103 _ 1112.518134
396.1199477;732.771138;25.71375202;103 _ 1112.518134
497.1159096;733.3658205;17.58719125;103 _ 1112.518134
541.1745822;733.8833407;62.80140175;103 _ 1112.518134
559.1890273;733.9938762;20.22991518;103 _ 1112.518134
563.3549353;733.4892574;25.45764507;103 _ 1112.518134
705.3479647;733.6051709;51.35309009;103 _ 1112.518134
1112.518134;733.7728052;29.98854945;103 _ 1112.518134
189.0402809;733.8858137;24.56753404;103 _ 1117.475253
213.0408124;734.2290321;37.28369247;103 _ 1117.475253
237.076572;733.9082916;25.12274413;103 _ 1117.475253
239.0901444;733.3998484;26.32676223;103 _ 1117.475253
257.1019614;733.0793332;22.10582359;103 _ 1117.475253
293.1216241;733.5316185;100;103 _ 1117.475253
315.1035121;734.4020447;28.77123193;103 _ 1117.475253
359.0955185;734.3750042;65.28597672;103 _ 1117.475253
377.1061778;733.3998484;46.20370634;103 _ 1117.475253
395.1168733;733.3610277;28.49065454;103 _ 1117.475253
396.1199477;732.771138;25.71375202;103 _ 1117.475253
497.1159096;733.3658205;17.58719125;103 _ 1117.475253
541.1745822;733.8833407;62.80140175;103 _ 1117.475253
559.1890273;733.9938762;20.22991518;103 _ 1117.475253
563.3549353;733.4892574;25.45764507;103 _ 1117.475253
705.3479647;733.6051709;51.35309009;103 _ 1117.475253
1112.518134;733.7728052;29.98854945;103 _ 1117.475253
1117.475253;733.9938762;43.47861464;103 _ 1117.475253
127.0389601;1136.339729;80.09497466;104 _ 471.2931131
341.1952297;1138.150656;91.66268433;104 _ 471.2931131
341.1986574;1137.345298;100;104 _ 471.2931131
355.2127934;1137.348244;84.85372198;104 _ 471.2931131
381.1882895;1138.219697;70.81408576;104 _ 471.2931131
471.2931131;1138.18802;65.77948164;104 _ 471.2931131
127.0389601;1136.339729;87.38013211;104 _ 668.3865012
341.1952297;1138.150656;100;104 _ 668.3865012
341.1986574;1137.345298;72.57273449;104 _ 668.3865012
355.2127934;1137.348244;92.57171836;104 _ 668.3865012
471.2931131;1138.18802;71.76255215;104 _ 668.3865012
472.2965597;1138.348256;65.05765406;104 _ 668.3865012
341.1986574;1137.345298;79.7204983;104 _ 673.342633
355.2127934;1137.348244;67.64580999;104 _ 673.342633
381.1882895;1138.219697;56.45334203;104 _ 673.342633
511.2866811;1137.2333;80.31008932;104 _ 673.342633
512.2904515;1137.041719;100;104 _ 673.342633
177.0537518;403.9073749;34.21101952;105 _ 498.2594448
178.0581639;402.8817489;29.54823742;105 _ 498.2594448
234.111297;403.3437606;78.45812764;105 _ 498.2594448
322.2097622;403.2338466;45.31267723;105 _ 498.2594448
498.2594448;403.310702;100;105 _ 498.2594448
468.2115196;166.3834717;100;106 _ 500.2378038
469.2140753;167.2502134;32.62151232;106 _ 500.2378038
500.2378038;165.5389955;78.65398362;106 _ 500.2378038
147.0657833;663.5119474;68.08262539;107 _ 1025.485321
213.0406902;664.2167643;27.96354887;107 _ 1025.485321
255.0876812;663.8084371;27.93058073;107 _ 1025.485321
273.0956926;663.6774295;36.39778183;107 _ 1025.485321
309.1174235;663.562888;100;107 _ 1025.485321
325.1128554;663.8884953;32.84483031;107 _ 1025.485321
359.0962449;663.810916;35.99497617;107 _ 1025.485321
377.1090904;664.4709421;22.85892466;107 _ 1025.485321
417.2969081;663.8884953;35.42806149;107 _ 1025.485321
435.1146748;663.2418085;20.69535093;107 _ 1025.485321
435.3037652;663.7204993;24.46575299;107 _ 1025.485321
471.1701125;663.4857455;71.70896825;107 _ 1025.485321
635.3394871;663.3581018;35.64093649;107 _ 1025.485321
147.0657833;663.5119474;95.1624937;107 _ 1048.473391
273.0956926;663.6774295;77.32722302;107 _ 1048.473391
309.1174235;663.562888;98.28458974;107 _ 1048.473391
325.1128554;663.8884953;75.15622247;107 _ 1048.473391
359.0962449;663.810916;80.68258551;107 _ 1048.473391
377.1090904;664.4709421;52.30626588;107 _ 1048.473391
435.1146748;663.2418085;47.35553158;107 _ 1048.473391
435.3037652;663.7204993;55.98304382;107 _ 1048.473391
471.1701125;663.4857455;100;107 _ 1048.473391
635.3394871;663.3581018;81.55433066;107 _ 1048.473391
1048.473391;664.3216099;83.37672334;107 _ 1048.473391
147.0657833;663.5119474;95.1624937;107 _ 759.4167501
213.0406902;664.2167643;63.98677295;107 _ 759.4167501
255.0876812;663.8084371;63.91133456;107 _ 759.4167501
273.0956926;663.6774295;83.28615989;107 _ 759.4167501
309.1174235;663.562888;98.28458974;107 _ 759.4167501
325.1128554;663.8884953;75.15622247;107 _ 759.4167501
359.0962449;663.810916;82.3644516;107 _ 759.4167501
377.1090904;664.4709421;52.30626588;107 _ 759.4167501
435.1146748;663.2418085;47.35553158;107 _ 759.4167501
435.3037652;663.7204993;55.98304382;107 _ 759.4167501
471.1701125;663.4857455;100;107 _ 759.4167501
635.3394871;663.3581018;81.55433066;107 _ 759.4167501
193.1203262;664.0792364;55.69945921;107 _ 833.384526
229.1451431;663.2182178;87.24777582;107 _ 833.384526
301.1629297;663.5964833;70.6870823;107 _ 833.384526
437.2522847;663.2412433;96.91417458;107 _ 833.384526
455.2618629;663.2182178;90.32393326;107 _ 833.384526
509.2687332;664.202582;61.4077069;107 _ 833.384526
527.2837298;663.3291104;100;107 _ 833.384526
105.0177866;664.066017;100;107 _ 896.4542237
231.0514411;664.5035159;57.96681668;107 _ 896.4542237
393.1015727;664.0544746;55.62724506;107 _ 896.4542237
435.1146748;663.2418085;100;107 _ 901.4010958
105.0177866;664.066017;100;107 _ 901.4095751
163.0386552;340.7556843;100;109 _ 219.149742
356.1746062;340.7951561;100;109 _ 757.3270274
111.0448559;710.203624;45.61312795;110 _ 1009.485227
129.0544655;710.6028325;62.81897523;110 _ 1009.485227
147.0652797;710.6500042;63.14555341;110 _ 1009.485227
177.1610217;710.8672487;28.8084682;110 _ 1009.485227
189.1614843;710.8347505;34.50119779;110 _ 1009.485227
213.0460712;709.979671;29.92820291;110 _ 1009.485227
231.0525866;710.141514;44.50903152;110 _ 1009.485227
237.0773386;710.6772634;27.51539315;110 _ 1009.485227
239.0904473;710.2687298;37.44820537;110 _ 1009.485227
249.0593131;709.9436969;64.67756393;110 _ 1009.485227
255.088652;710.9478997;24.58211975;110 _ 1009.485227
257.1008486;710.2798631;28.57839514;110 _ 1009.485227
272.2434065;710.4085649;69.64221853;110 _ 1009.485227
275.1079912;710.0948855;32.47495012;110 _ 1009.485227
289.2504671;710.8524633;26.24454871;110 _ 1009.485227
293.1220358;710.038539;100;110 _ 1009.485227
309.1170423;710.2894191;43.07001686;110 _ 1009.485227
341.0842578;709.7572839;26.7144192;110 _ 1009.485227
359.0958028;710.2488749;51.32820669;110 _ 1009.485227
377.1070273;710.038539;34.79974656;110 _ 1009.485227
381.2741156;710.4866722;26.53823541;110 _ 1009.485227
395.1180338;710.038539;89.79348253;110 _ 1009.485227
399.2854947;710.4670874;50.54793778;110 _ 1009.485227
411.1106658;709.8488549;29.98726446;110 _ 1009.485227
417.2979602;710.1337795;39.04185697;110 _ 1009.485227
418.3018527;710.2687298;46.69215914;110 _ 1009.485227
435.3073241;710.4866722;31.33411315;110 _ 1009.485227
455.1753137;709.8600434;45.07091051;110 _ 1009.485227
527.231707;709.7744522;29.14630665;110 _ 1009.485227
537.3023761;710.1677636;28.88062735;110 _ 1009.485227
541.1772693;710.038539;37.05375085;110 _ 1009.485227
563.3553536;710.1994252;31.82254328;110 _ 1009.485227
683.3628803;710.0523317;30.14988357;110 _ 1009.485227
705.3454977;709.9001478;70.94020601;110 _ 1009.485227
706.3486359;710.1385717;34.40318404;110 _ 1009.485227
95.08378132;709.6236225;21.76461655;110 _ 1026.518702
111.0448559;710.203624;32.53407853;110 _ 1026.518702
121.1022586;711.1342095;21.86818961;110 _ 1026.518702
129.0544655;710.6028325;44.80634337;110 _ 1026.518702
135.1154273;710.2756804;27.72963263;110 _ 1026.518702
145.0511904;709.5094609;34.00492448;110 _ 1026.518702
147.0652797;710.6500042;45.03927895;110 _ 1026.518702
149.1302163;710.4085649;33.06564221;110 _ 1026.518702
161.1300933;711.2498033;28.88325237;110 _ 1026.518702
163.1438624;710.9928643;30.16701298;110 _ 1026.518702
175.1450396;710.6282324;26.26011848;110 _ 1026.518702
177.1610217;710.8672487;20.54796522;110 _ 1026.518702
189.1614843;710.8347505;24.60836888;110 _ 1026.518702
213.0460712;709.979671;21.34662865;110 _ 1026.518702
215.1768445;710.5585417;42.38689925;110 _ 1026.518702
231.0525866;710.141514;31.74656928;110 _ 1026.518702
237.0773386;710.6772634;19.62566484;110 _ 1026.518702
239.0904473;710.2687298;26.71035531;110 _ 1026.518702
249.0593131;709.9436969;46.13200275;110 _ 1026.518702
255.088652;710.9478997;17.53347447;110 _ 1026.518702
257.1008486;710.2798631;20.38386301;110 _ 1026.518702
272.2434065;710.4085649;51.67994573;110 _ 1026.518702
275.1079912;710.0948855;23.16312485;110 _ 1026.518702
289.2504671;710.8524633;25.77901214;110 _ 1026.518702
293.1220358;710.038539;96.86911825;110 _ 1026.518702
309.1170423;710.2894191;30.72017583;110 _ 1026.518702
341.0842578;709.7572839;19.05436113;110 _ 1026.518702
359.0958028;710.2488749;36.61042297;110 _ 1026.518702
377.1070273;710.038539;24.82131216;110 _ 1026.518702
381.2741156;710.4866722;18.92869605;110 _ 1026.518702
395.1180338;710.038539;64.04621527;110 _ 1026.518702
399.2854947;710.4670874;36.05388736;110 _ 1026.518702
411.1106658;709.8488549;21.38875496;110 _ 1026.518702
417.2979602;710.1337795;100;110 _ 1026.518702
418.3018527;710.2687298;33.30370971;110 _ 1026.518702
435.3073241;710.4866722;22.34941;110 _ 1026.518702
455.1753137;709.8600434;32.14733582;110 _ 1026.518702
537.3023761;710.1677636;20.59943355;110 _ 1026.518702
541.1772693;710.038539;26.42900617;110 _ 1026.518702
563.3553536;710.1994252;22.6977883;110 _ 1026.518702
683.3628803;710.0523317;21.50474488;110 _ 1026.518702
705.3454977;709.9001478;50.59890292;110 _ 1026.518702
706.3486359;710.1385717;24.53845946;110 _ 1026.518702
1026.518702;710.2687298;45.7738898;110 _ 1026.518702
111.0448559;710.203624;40.04249309;110 _ 1031.474027
129.0544655;710.6028325;55.14702663;110 _ 1031.474027
213.0460712;709.979671;26.27313478;110 _ 1031.474027
237.0773386;710.6772634;24.15499637;110 _ 1031.474027
239.0904473;710.2687298;32.87473524;110 _ 1031.474027
249.0593131;709.9436969;56.77862982;110 _ 1031.474027
255.088652;710.9478997;21.57995745;110 _ 1031.474027
257.1008486;710.2798631;25.08817617;110 _ 1031.474027
272.2434065;710.4085649;61.13696165;110 _ 1031.474027
275.1079912;710.0948855;28.50885314;110 _ 1031.474027
289.2504671;710.8524633;23.03935748;110 _ 1031.474027
293.1220358;710.038539;87.78721146;110 _ 1031.474027
341.0842578;709.7572839;23.45184367;110 _ 1031.474027
359.0958028;710.2488749;45.05960135;110 _ 1031.474027
377.1070273;710.038539;30.5497271;110 _ 1031.474027
381.2741156;710.4866722;23.29717684;110 _ 1031.474027
395.1180338;710.038539;78.82719439;110 _ 1031.474027
399.2854947;710.4670874;44.37462503;110 _ 1031.474027
411.1106658;709.8488549;26.32498326;110 _ 1031.474027
417.2979602;710.1337795;34.27375754;110 _ 1031.474027
418.3018527;710.2687298;40.98974448;110 _ 1031.474027
435.3073241;710.4866722;27.50734417;110 _ 1031.474027
455.1753137;709.8600434;39.56649552;110 _ 1031.474027
527.231707;709.7744522;25.58672986;110 _ 1031.474027
537.3023761;710.1677636;25.35349741;110 _ 1031.474027
541.1772693;710.038539;32.52845461;110 _ 1031.474027
563.3553536;710.1994252;27.93612336;110 _ 1031.474027
683.3628803;710.0523317;26.46774204;110 _ 1031.474027
705.3454977;709.9001478;62.27642867;110 _ 1031.474027
706.3486359;710.1385717;30.20159592;110 _ 1031.474027
1031.474027;709.8600434;100;110 _ 1031.474027
527.231707;709.7744522;100;110 _ 653.347483
213.0460712;709.979671;98.46340116;110 _ 743.421972
255.088652;710.9478997;78.51310906;110 _ 743.421972
377.1070273;710.038539;87.92072845;110 _ 743.421972
411.1106658;709.8488549;100;110 _ 743.421972
105.0700106;161.8504768;100;111 _ 105.0700106
105.0700106;161.8504768;100;111 _ 122.0967898
122.0967898;162.2271202;83.36520159;111 _ 122.0967898
100.0746426;169.2591457;100;112 _ 350.2074628
193.0522759;696.2084413;68.42640241;114 _ 708.3821808
193.1223212;695.0114133;83.63537262;114 _ 708.3821808
211.1321935;695.1448597;100;114 _ 708.3821808
227.1285386;695.8736247;56.07938244;114 _ 708.3821808
229.1412976;695.4995704;63.63936794;114 _ 708.3821808
267.1601392;694.7047944;56.79957738;114 _ 708.3821808
285.1680627;695.1448597;93.46250569;114 _ 708.3821808
301.1615554;695.4273949;91.54122879;114 _ 708.3821808
439.2661974;695.1711758;80.57180657;114 _ 708.3821808
493.277957;695.2813606;66.91246879;114 _ 708.3821808
511.288239;695.0339271;90.2175798;114 _ 708.3821808
708.3821808;695.2727752;67.01853163;114 _ 708.3821808
175.1121747;695.7981341;9.29570883;114 _ 713.3378679
193.0522759;696.2084413;14.37776202;114 _ 713.3378679
193.1223212;695.0114133;23.36091401;114 _ 713.3378679
211.1321935;695.1448597;27.76337215;114 _ 713.3378679
227.1285386;695.8736247;11.78340504;114 _ 713.3378679
229.1412976;695.4995704;13.3719099;114 _ 713.3378679
267.1601392;694.7047944;11.93473247;114 _ 713.3378679
285.1680627;695.1448597;19.63835037;114 _ 713.3378679
301.1615554;695.4273949;26.12403582;114 _ 713.3378679
385.1795864;696.0531077;12.15359275;114 _ 713.3378679
421.2562581;695.5235303;12.11235953;114 _ 713.3378679
439.2661974;695.1711758;21.04503194;114 _ 713.3378679
443.1850283;695.5447973;15.11687169;114 _ 713.3378679
469.2000058;694.9656165;15.97144874;114 _ 713.3378679
475.2674531;694.4010678;25.11372384;114 _ 713.3378679
476.2719021;695.5301055;16.1881335;114 _ 713.3378679
493.277957;695.2813606;24.39373036;114 _ 713.3378679
494.281996;694.6078493;11.840222;114 _ 713.3378679
511.288239;695.0339271;18.95652624;114 _ 713.3378679
541.2271469;694.7692209;23.0339807;114 _ 713.3378679
611.3028651;694.7587984;13.55780168;114 _ 713.3378679
637.3228032;695.5442361;17.70052785;114 _ 713.3378679
638.32984;694.7237991;15.20492291;114 _ 713.3378679
655.3343432;695.326675;20.00510965;114 _ 713.3378679
708.3821808;695.2727752;14.08194009;114 _ 713.3378679
713.3378679;695.3551187;100;114 _ 713.3378679
120.0814242;101.1821007;81.29741023;116 _ 166.0862994
166.0862994;101.1846164;100;116 _ 166.0862994
252.1222755;427.604135;77.27762187;118 _ 598.3118589
263.1372295;427.9860319;45.74422826;118 _ 598.3118589
281.147644;427.9387588;74.42786033;118 _ 598.3118589
486.2226357;427.4448069;100;118 _ 598.3118589
327.1795589;995.3453554;62.98305038;119 _ 640.3546473
443.2648533;995.4089019;100;119 _ 640.3546473
444.2681577;995.3341268;68.8909347;119 _ 640.3546473
367.1713102;995.2962245;12.44975635;119 _ 645.3107061
379.2451178;994.805108;22.02763601;119 _ 645.3107061
483.2555663;995.313966;74.0314685;119 _ 645.3107061
484.2586728;995.6240781;20.5072986;119 _ 645.3107061
645.3107061;995.70325;100;119 _ 645.3107061
269.0797807;189.9717122;100;122 _ 500.2380149
500.2380149;190.698867;81.37939136;122 _ 500.2380149
281.176233;1257.759919;36.81316611;123 _ 527.2994918
487.3086309;1258.237406;59.43686088;123 _ 527.2994918
527.2994918;1258.465946;100;123 _ 527.2994918
111.0454142;686.1426083;31.13721873;124 _ 743.4223501
129.0547123;686.4724443;46.9074657;124 _ 743.4223501
147.0657983;686.5377417;62.53380353;124 _ 743.4223501
215.1758855;686.6196008;30.49801953;124 _ 743.4223501
273.097026;686.4724443;41.21987889;124 _ 743.4223501
275.1125569;686.5073327;41.98944511;124 _ 743.4223501
293.1223726;686.5139297;45.5296101;124 _ 743.4223501
309.1171048;686.5780416;66.04633655;124 _ 743.4223501
399.2850585;686.8828164;37.64675266;124 _ 743.4223501
417.2976952;686.5615536;100;124 _ 743.4223501
418.3001103;686.4439022;39.27434224;124 _ 743.4223501
435.3073048;686.8652743;43.01918962;124 _ 743.4223501
455.1759077;686.5615536;58.41733517;124 _ 743.4223501
621.3586034;686.7321845;42.11316233;124 _ 743.4223501
111.0454142;686.1426083;66.38009167;124 _ 923.4886349
129.0547123;686.4724443;100;124 _ 923.4886349
147.0657983;686.5377417;82.31491727;124 _ 923.4886349
215.1758855;686.6196008;65.01741051;124 _ 923.4886349
273.097026;686.4724443;87.87487934;124 _ 923.4886349
275.1125569;686.5073327;89.51548434;124 _ 923.4886349
293.1223726;686.5139297;97.06260916;124 _ 923.4886349
399.2850585;686.8828164;80.25748587;124 _ 923.4886349
418.3001103;686.4439022;83.72727379;124 _ 923.4886349
435.3073048;686.8652743;91.71075217;124 _ 923.4886349
621.3586034;686.7321845;89.77923174;124 _ 923.4886349
111.0454142;686.1426083;27.88899335;124 _ 940.51627
129.0547123;686.4724443;55.70379992;124 _ 940.51627
147.0657983;686.5377417;76.23851711;124 _ 940.51627
215.1758855;686.6196008;49.26075338;124 _ 940.51627
273.097026;686.4724443;36.9198334;124 _ 940.51627
275.1125569;686.5073327;37.60911871;124 _ 940.51627
293.1223726;686.5139297;100;124 _ 940.51627
309.1171048;686.5780416;59.1564024;124 _ 940.51627
399.2850585;686.8828164;33.71945463;124 _ 940.51627
417.2976952;686.5615536;97.72274067;124 _ 940.51627
418.3001103;686.4439022;35.17725455;124 _ 940.51627
435.3073048;686.8652743;38.53144057;124 _ 940.51627
455.1759077;686.5615536;52.32325617;124 _ 940.51627
147.0657983;686.5377417;89.75492548;124 _ 945.4737866
418.3001103;686.4439022;91.29493741;124 _ 945.4737866
435.3073048;686.8652743;100;124 _ 945.4737866
621.3586034;686.7321845;97.89389969;124 _ 945.4737866
269.0787957;97.57420108;25.21881851;125 _ 500.237779
500.237779;97.79077528;100;125 _ 500.237779
177.0537083;393.9125065;43.11330794;127 _ 498.2590472
322.2111074;394.0957482;49.21691623;127 _ 498.2590472
498.2590472;393.5825876;100;127 _ 498.2590472
299.1492432;870.0238716;100;134 _ 612.3221774
415.2326993;870.6323946;98.45358466;134 _ 612.3221774
416.2369074;870.1776579;74.04804639;134 _ 612.3221774
455.2234437;870.3626372;100;134 _ 617.2792391
456.2275259;870.4975007;71.86318532;134 _ 617.2792391
468.2131819;245.9503022;100;135 _ 468.2131819
220.095791;443.304221;100;136 _ 566.2864914
566.2864914;443.4203456;34.87858802;136 _ 566.2864914
160.0522826;411.1681465;86.3785376;137 _ 259.0971645
161.058771;411.2258916;94.66127592;137 _ 259.0971645
217.0859088;410.5792781;100;137 _ 259.0971645
160.0522826;411.1681465;92.46587791;137 _ 468.1877125
217.0859088;410.5792781;100;137 _ 468.1877125
260.1014536;410.2660217;94.039186;137 _ 468.1877125
455.1339485;410.8092763;74.61506722;137 _ 468.1877125
160.0522826;411.1681465;18.85468051;137 _ 473.1419196
161.058771;411.2258916;20.66263407;137 _ 473.1419196
189.0894715;410.5660332;39.42085535;137 _ 473.1419196
215.0718727;411.1756725;45.0761632;137 _ 473.1419196
217.0859088;410.5792781;21.82796912;137 _ 473.1419196
259.0971645;411.2639642;36.14620429;137 _ 473.1419196
260.1014536;410.2660217;19.17549314;137 _ 473.1419196
277.1097369;412.2797594;21.61846323;137 _ 473.1419196
455.1339485;410.8092763;15.21472878;137 _ 473.1419196
473.1419196;410.8132591;100;137 _ 473.1419196
255.1249261;654.1930957;41.78010552;138 _ 557.2215649
557.2215649;653.541622;100;138 _ 557.2215649
273.130216;653.1446018;100;138 _ 701.3016001
427.2245688;653.2623954;87.7938465;138 _ 701.3016001
499.1842466;653.7686053;66.62153903;138 _ 701.3016001
499.2511315;653.269353;89.66832724;138 _ 701.3016001
902.514556;654.1141938;100;138 _ 902.514556
139.0391216;977.3878304;83.78510625;141 _ 205.0696978
205.0696978;977.8692714;100;141 _ 205.0696978
107.0857459;976.9361179;71.49379356;141 _ 415.2206205
135.0818221;977.3839017;100;141 _ 415.2206205
